Date;2006-11-30 12:31:48
title;IBD
model;BTC112
c code;IBD
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;2047
step;1
units;1
bkcolor;16777215
show_mode;0
data_mode;0
pixel_mode;0
intigration times;5
average number;20
spectrometer_type ;14
yaxis;1
yaxis_min;0
yaxis_max;65535
xaxis;1
xaxis_min;0
xaxis_max;2047
coefs_a0;231.943084241822
coefs_a1;0.406994147595924
coefs_a2;-4.3775084135389E-5
coefs_a3;-1.3768865065993E-9
coefs_b0;-728.069070757367
coefs_b1;3.36508502946526
coefs_b2;-0.0019617714298974
coefs_b3;2.01154622732E-6
all_data_save;1
select_option;-1
interval_time;50
pixel_num;2048
sel_pixel_start;0
sel_pixel_end;2047
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_line3_wv;250
vertical_line4_wv;250
vertical_line_flag;0
vertical_line_ratio;0
overlay_js;0
Pixel;Wavelength;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Errands Ref;Errands Fit;Irradiance_1;Irradiance_2;Irradiance_3
0;231.94;798.4000;783.7000;787.7000;-10.7000;72.7891;0.1379;0.0000;-798.4000;110.0000;-0.0414;0.0000;-798.4000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
1;232.35;798.4000;783.7000;787.7000;-10.7000;72.7891;0.1379;0.0000;-798.4000;110.0000;-0.0414;0.0000;-798.4000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
2;232.76;791.3500;791.9000;801.1000;9.7500;110.0000;-0.0414;0.0000;-791.3500;0.0000;6.8165;0.0000;-791.3500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
3;233.16;753.0000;679.0500;768.7500;15.7500;0.0000;6.8165;0.0000;-753.0000;110.0000;-0.0414;0.0000;-753.0000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
4;233.57;786.1500;777.2500;791.7500;5.6000;0.0000;6.8165;0.0000;-786.1500;0.0000;6.8165;0.0000;-786.1500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
5;233.98;791.5500;797.2000;778.1500;-13.4000;0.0000;6.8165;0.0000;-791.5500;0.0000;6.8165;0.0000;-791.5500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
6;234.38;799.5000;782.6000;788.3000;-11.2000;66.2722;0.1787;0.0000;-799.5000;110.0000;-0.0414;0.0000;-799.5000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
7;234.79;797.6500;780.6500;782.3000;-15.3500;90.2941;0.0443;0.0000;-797.6500;0.0000;6.8165;0.0000;-797.6500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
8;235.20;798.2500;795.4000;798.7000;0.4500;0.0000;6.8165;0.0000;-798.2500;110.0000;-0.0414;0.0000;-798.2500;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
9;235.60;777.8500;797.0000;790.0500;12.2000;63.7076;0.1958;0.0000;-777.8500;0.0000;6.8165;0.0000;-777.8500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
10;236.01;780.6500;791.6000;787.2000;6.5500;59.8174;0.2232;0.0000;-780.6500;0.0000;6.8165;0.0000;-780.6500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
11;236.41;785.7500;801.9500;788.7000;2.9500;18.2099;0.7397;0.0000;-785.7500;0.0000;6.8165;0.0000;-785.7500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
12;236.82;791.8500;788.1000;791.9000;0.0500;0.0000;6.8165;0.0000;-791.8500;0.0000;6.8165;0.0000;-791.8500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
13;237.23;788.1500;787.7000;783.0500;-5.1000;110.0000;-0.0414;0.0000;-788.1500;0.0000;6.8165;0.0000;-788.1500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
14;237.63;792.8500;775.0000;787.9000;-4.9500;27.7311;0.5570;0.0000;-792.8500;110.0000;-0.0414;0.0000;-792.8500;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
15;238.04;779.1000;790.5000;794.7500;15.6500;110.0000;-0.0414;0.0000;-779.1000;0.0000;6.8165;0.0000;-779.1000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
16;238.44;789.3000;781.9000;802.0500;12.7500;0.0000;6.8165;0.0000;-789.3000;0.0000;6.8165;0.0000;-789.3000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
17;238.85;790.2000;786.4500;786.5500;-3.6500;97.3333;0.0117;0.0000;-790.2000;110.0000;-0.0414;0.0000;-790.2000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
18;239.25;785.8000;793.9500;782.4500;-3.3500;0.0000;6.8165;0.0000;-785.8000;110.0000;-0.0414;0.0000;-785.8000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
19;239.66;785.1000;787.0000;789.8500;4.7500;110.0000;-0.0414;0.0000;-785.1000;110.0000;-0.0414;0.0000;-785.1000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
20;240.07;777.3500;781.4000;777.4500;0.1000;2.4691;1.6075;0.0000;-777.3500;110.0000;-0.0414;0.0000;-777.3500;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
21;240.47;782.9500;786.0500;773.1500;-9.8000;0.0000;6.8165;0.0000;-782.9500;0.0000;6.8165;0.0000;-782.9500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
22;240.88;768.9500;789.2000;787.2500;18.3000;90.3704;0.0440;0.0000;-768.9500;0.0000;6.8165;0.0000;-768.9500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
23;241.28;798.3500;782.8000;791.8500;-6.5000;41.8006;0.3788;0.0000;-798.3500;110.0000;-0.0414;0.0000;-798.3500;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
24;241.69;792.4000;791.8500;772.1000;-20.3000;110.0000;-0.0414;0.0000;-792.4000;110.0000;-0.0414;0.0000;-792.4000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
25;242.09;782.3500;770.2500;782.0500;-0.3000;2.4793;1.6057;0.0000;-782.3500;0.0000;6.8165;0.0000;-782.3500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
26;242.50;790.4000;788.0500;771.8500;-18.5500;110.0000;-0.0414;0.0000;-790.4000;110.0000;-0.0414;0.0000;-790.4000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
27;242.90;800.2000;784.5500;781.5000;-18.7000;110.0000;-0.0414;0.0000;-800.2000;110.0000;-0.0414;0.0000;-800.2000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
28;243.30;786.1500;796.0000;774.4000;-11.7500;0.0000;6.8165;0.0000;-786.1500;0.0000;6.8165;0.0000;-786.1500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
29;243.71;793.6000;790.2000;769.4500;-24.1500;110.0000;-0.0414;0.0000;-793.6000;110.0000;-0.0414;0.0000;-793.6000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
30;244.11;792.3500;788.0000;782.8000;-9.5500;110.0000;-0.0414;0.0000;-792.3500;110.0000;-0.0414;0.0000;-792.3500;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
31;244.52;794.7000;771.5500;776.4000;-18.3000;79.0497;0.1021;0.0000;-794.7000;110.0000;-0.0414;0.0000;-794.7000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
32;244.92;796.1000;776.6000;780.1500;-15.9500;81.7949;0.0873;0.0000;-796.1000;110.0000;-0.0414;0.0000;-796.1000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
33;245.33;788.1000;776.7000;792.1000;4.0000;0.0000;6.8165;0.0000;-788.1000;110.0000;-0.0414;0.0000;-788.1000;110.0000;-0.0414;1.0000;0.0000;0.0000;0.0000;0.0000
34;245.73;779.3500;776.3000;794.2500;14.9000;0.0000;6.8165;0.0000;-779.3500;0.0000;6.8165;0.0000;-779.3500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
35;246.13;783.8000;807.8000;808.6000;24.8000;103.3333;-0.0142;0.0000;-783.8000;0.0000;6.8165;0.0000;-783.8000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
36;246.54;788.9000;864.7000;848.8000;59.9000;79.0237;0.1022;0.0000;-788.9000;0.0000;6.8165;0.0000;-788.9000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
37;246.94;782.7000;858.4000;862.4000;79.7000;105.2840;-0.0224;0.0000;-782.7000;0.0000;6.8165;0.0000;-782.7000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
38;247.35;788.7000;850.8500;872.5000;83.8000;110.0000;-0.0414;0.0000;-788.7000;0.0000;6.8165;0.0000;-788.7000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
39;247.75;778.1000;865.9500;861.0500;82.9500;94.4223;0.0249;0.0000;-778.1000;0.0000;6.8165;0.0000;-778.1000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
40;248.15;776.6000;854.8000;848.1000;71.5000;91.4322;0.0389;0.0000;-776.6000;0.0000;6.8165;0.0000;-776.6000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
41;248.56;784.9500;846.6500;859.5500;74.6000;110.0000;-0.0414;0.0000;-784.9500;0.0000;6.8165;0.0000;-784.9500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
42;248.96;790.0000;862.7000;852.1000;62.1000;85.4195;0.0684;0.0000;-790.0000;0.0000;6.8165;0.0000;-790.0000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
43;249.36;786.6500;853.8000;861.6500;75.0000;110.0000;-0.0414;0.0000;-786.6500;0.0000;6.8165;0.0000;-786.6500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
44;249.77;775.8000;848.1500;855.4000;79.6000;110.0000;-0.0414;0.0000;-775.8000;0.0000;6.8165;0.0000;-775.8000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
45;250.17;778.7000;840.6000;853.4500;74.7500;110.0000;-0.0414;0.0000;-778.7000;0.0000;6.8165;0.0000;-778.7000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
46;250.57;789.2500;873.6500;863.9000;74.6500;88.4479;0.0533;0.0000;-789.2500;0.0000;6.8165;0.0000;-789.2500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
47;250.97;790.3500;856.3500;856.6500;66.3000;100.4545;-0.0020;0.0000;-790.3500;0.0000;6.8165;0.0000;-790.3500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
48;251.38;779.2000;857.6000;855.0500;75.8500;96.7474;0.0144;0.0000;-779.2000;0.0000;6.8165;0.0000;-779.2000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
49;251.78;804.6500;858.3000;846.9500;42.3000;78.8444;0.1032;0.0000;-804.6500;0.0000;6.8165;0.0000;-804.6500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
50;252.18;774.8000;876.0500;846.4500;71.6500;70.7654;0.1502;0.0000;-774.8000;0.0000;6.8165;0.0000;-774.8000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
51;252.59;794.2500;856.8500;866.9500;72.7000;110.0000;-0.0414;0.0000;-794.2500;0.0000;6.8165;0.0000;-794.2500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
52;252.99;796.8500;867.2000;854.4000;57.5500;81.8053;0.0872;0.0000;-796.8500;0.0000;6.8165;0.0000;-796.8500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
53;253.39;802.3000;870.6000;851.1000;48.8000;71.4495;0.1460;0.0000;-802.3000;0.0000;6.8165;0.0000;-802.3000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
54;253.79;784.5000;871.4500;860.5500;76.0500;87.4641;0.0582;0.0000;-784.5000;0.0000;6.8165;0.0000;-784.5000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
55;254.20;787.3000;865.9500;854.0000;66.7000;84.8061;0.0716;0.0000;-787.3000;0.0000;6.8165;0.0000;-787.3000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
56;254.60;782.7500;850.3000;855.4500;72.7000;107.6240;-0.0319;0.0000;-782.7500;0.0000;6.8165;0.0000;-782.7500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
57;255.00;785.4500;871.5500;851.5500;66.1000;76.7712;0.1148;0.0000;-785.4500;0.0000;6.8165;0.0000;-785.4500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
58;255.40;782.8500;851.0500;860.3000;77.4500;110.0000;-0.0414;0.0000;-782.8500;0.0000;6.8165;0.0000;-782.8500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
59;255.80;785.1000;880.5500;843.4000;58.3000;61.0791;0.2141;0.0000;-785.1000;0.0000;6.8165;0.0000;-785.1000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
60;256.20;777.2500;878.5000;860.9000;83.6500;82.6173;0.0829;0.0000;-777.2500;0.0000;6.8165;0.0000;-777.2500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
61;256.61;787.8500;875.9500;849.0500;61.2000;69.4665;0.1582;0.0000;-787.8500;0.0000;6.8165;0.0000;-787.8500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
62;257.01;793.2000;865.3500;853.6500;60.4500;83.7838;0.0768;0.0000;-793.2000;0.0000;6.8165;0.0000;-793.2000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
63;257.41;781.1000;855.8500;853.6000;72.5000;96.9900;0.0133;0.0000;-781.1000;0.0000;6.8165;0.0000;-781.1000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
64;257.81;783.3000;863.4000;857.3500;74.0500;92.4469;0.0341;0.0000;-783.3000;0.0000;6.8165;0.0000;-783.3000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
65;258.21;792.5000;857.7000;851.1000;58.6000;89.8773;0.0463;0.0000;-792.5000;0.0000;6.8165;0.0000;-792.5000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
66;258.61;795.8500;868.4500;850.6000;54.7500;75.4132;0.1226;0.0000;-795.8500;0.0000;6.8165;0.0000;-795.8500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
67;259.01;777.0000;857.6500;851.1000;74.1000;91.8785;0.0368;0.0000;-777.0000;0.0000;6.8165;0.0000;-777.0000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
68;259.42;796.4500;862.3000;859.9000;63.4500;96.3554;0.0161;0.0000;-796.4500;0.0000;6.8165;0.0000;-796.4500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
69;259.82;781.6000;855.4000;868.5500;86.9500;110.0000;-0.0414;0.0000;-781.6000;0.0000;6.8165;0.0000;-781.6000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
70;260.22;775.3000;857.0000;846.8000;71.5000;87.5153;0.0579;0.0000;-775.3000;0.0000;6.8165;0.0000;-775.3000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
71;260.62;786.0500;868.4500;847.4000;61.3500;74.4539;0.1281;0.0000;-786.0500;0.0000;6.8165;0.0000;-786.0500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
72;261.02;785.6500;870.8000;858.8000;73.1500;85.9072;0.0660;0.0000;-785.6500;0.0000;6.8165;0.0000;-785.6500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
73;261.42;784.9500;861.2500;865.0500;80.1000;104.9803;-0.0211;0.0000;-784.9500;0.0000;6.8165;0.0000;-784.9500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
74;261.82;787.9000;870.2500;867.7000;79.8000;96.9035;0.0137;0.0000;-787.9000;0.0000;6.8165;0.0000;-787.9000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
75;262.22;774.2000;856.6000;870.4500;96.2500;110.0000;-0.0414;0.0000;-774.2000;0.0000;6.8165;0.0000;-774.2000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
76;262.62;783.8500;871.1500;846.8000;62.9500;72.1077;0.1420;0.0000;-783.8500;0.0000;6.8165;0.0000;-783.8500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
77;263.02;788.0000;863.2000;857.7500;69.7500;92.7527;0.0327;0.0000;-788.0000;0.0000;6.8165;0.0000;-788.0000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
78;263.42;788.4500;860.5000;849.1500;60.7000;84.2471;0.0744;0.0000;-788.4500;0.0000;6.8165;0.0000;-788.4500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
79;263.82;790.8500;862.7000;858.0000;67.1500;93.4586;0.0294;0.0000;-790.8500;0.0000;6.8165;0.0000;-790.8500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
80;264.22;786.5500;864.1500;854.3500;67.8000;87.3711;0.0586;0.0000;-786.5500;0.0000;6.8165;0.0000;-786.5500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
81;264.62;793.5000;861.0500;857.3500;63.8500;94.5226;0.0245;0.0000;-793.5000;0.0000;6.8165;0.0000;-793.5000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
82;265.02;790.8000;880.3500;851.3000;60.5000;67.5600;0.1703;0.0000;-790.8000;0.0000;6.8165;0.0000;-790.8000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
83;265.42;784.7000;857.8000;845.7000;61.0000;83.4473;0.0786;0.0000;-784.7000;0.0000;6.8165;0.0000;-784.7000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
84;265.82;791.7000;860.5000;863.4500;71.7500;104.2878;-0.0182;0.0000;-791.7000;0.0000;6.8165;0.0000;-791.7000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
85;266.22;797.7500;874.4000;869.4500;71.7000;93.5421;0.0290;0.0000;-797.7500;0.0000;6.8165;0.0000;-797.7500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
86;266.62;785.6000;874.7500;862.6000;77.0000;86.3713;0.0636;0.0000;-785.6000;0.0000;6.8165;0.0000;-785.6000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
87;267.02;785.6500;875.5000;861.2000;75.5500;84.0846;0.0753;0.0000;-785.6500;0.0000;6.8165;0.0000;-785.6500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
88;267.42;790.3500;866.0000;857.5500;67.2000;88.8301;0.0514;0.0000;-790.3500;0.0000;6.8165;0.0000;-790.3500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
89;267.82;786.6000;871.4500;862.9000;76.3000;89.9234;0.0461;0.0000;-786.6000;0.0000;6.8165;0.0000;-786.6000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
90;268.22;777.7500;873.2500;869.0000;91.2500;95.5497;0.0198;0.0000;-777.7500;0.0000;6.8165;0.0000;-777.7500;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
91;268.62;786.7000;855.1500;863.2500;76.5500;110.0000;-0.0414;0.0000;-786.7000;0.0000;6.8165;0.0000;-786.7000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
92;269.01;781.1000;869.3000;855.5500;74.4500;84.4104;0.0736;0.0000;-781.1000;0.0000;6.8165;0.0000;-781.1000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
93;269.41;796.6000;869.1000;848.0500;51.4500;70.9655;0.1490;0.0000;-796.6000;0.0000;6.8165;0.0000;-796.6000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
94;269.81;788.3000;878.3500;858.0000;69.7000;77.4014;0.1113;0.0000;-788.3000;0.0000;6.8165;0.0000;-788.3000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
95;270.21;776.8000;883.8000;875.2000;98.4000;91.9626;0.0364;0.0000;-776.8000;0.0000;6.8165;0.0000;-776.8000;0.0000;6.8165;1.0000;0.0000;0.0000;0.0000;0.0000
