Pixel,Wavelength,Dark,Reference,Raw data #1,Dark Subtracted #1,%TR #1,Absorbance #1,Raw data #2,Dark Subtracted #2,%TR #2,Absorbance #2,Raw data #3,Dark Subtracted #3,%TR #3,Absorbance #3,Errands Ref,Errands Fit,Irradiance_1,Irradiance_2,Irradiance_3
0,231.94,763.6,775.15,780.45,16.85,110.0,-0.0414,0.0,-763.6,0.0,6.8165,0.0,-763.6,0.0,6.8165,1.0,0.0,0.0,0.0,0.0
1,232.35,763.6,775.15,780.45,16.85,110.0,-0.0414,0.0,-763.6,0.0,6.8165,0.0,-763.6,0.0,6.8165,1.0,0.0,0.0,0.0,0.0
2,232.76,787.05,806.05,783.3,-3.75,0.0,6.8165,0.0,-787.05,110.0,-0.0414,0.0,-787.05,110.0,-0.0414,1.0,0.0,0.0,0.0,0.0
3,233.16,745.9,781.4,753.35,7.45,20.9859,0.6781,0.0,-745.9,0.0,6.8165,0.0,-745.9,0.0,6.8165,1.0,0.0,0.0,0.0,0.0
4,233.57,781.1,795.45,779.6,-1.5,0.0,6.8165,0.0,-781.1,110.0,-0.0414,0.0,-781.1,110.0,-0.0414,1.0,0.0,0.0,0.0,0.0
5,233.98,783.5,783.8,795.35,11.85,110.0,-0.0414,0.0,-783.5,0.0,6.8165,0.0,-783.5,0.0,6.8165,1.0,0.0,0.0,0.0,0.0
6,234.38,778.05,789.3,775.05,-3.0,0.0,6.8165,0.0,-778.05,0.0,6.8165,0.0,-778.05,0.0,6.8165,1.0,0.0,0.0,0.0,0.0
7,234.79,791.45,786.6,780.9,-10.55,110.0,-0.0414,0.0,-791.45,110.0,-0.0414,0.0,-791.45,110.0,-0.0414,1.0,0.0,0.0,0.0,0.0
8,235.2,783.05,782.65,785.2,2.15,0.0,6.8165,0.0,-783.05,110.0,-0.0414,0.0,-783.05,110.0,-0.0414,1.0,0.0,0.0,0.0,0.0
9,235.6,784.25,799.95,778.5,-5.75,0.0,6.8165,0.0,-784.25,0.0,6.8165,0.0,-784.25,0.0,6.8165,1.0,0.0,0.0,0.0,0.0
10,236.01,783.95,795.4,768.7,-15.25,0.0,6.8165,0.0,-783.95,110.0,-0.0414,0.0,-783.95,110.0,-0.0414,1.0,0.0,0.0,0.0,0.0
11,236.41,782.85,785.6,781.0,-1.85,0.0,6.8165,0.0,-782.85,110.0,-0.0414,0.0,-782.85,110.0,-0.0414,1.0,0.0,0.0,0.0,0.0
12,236.82,773.0,796.9,782.85,9.85,41.2134,0.385,0.0,-773.0,0.0,6.8165,0.0,-773.0,0.0,6.8165,1.0,0.0,0.0,0.0,0.0
